w,l,nf,flavor,vg,mean_rel_error,vth_error
1e-07,5e-07,4,7,0.0,0.4482355535173264,-0.024823426280736527
3e-06,5e-07,8,6,0.0,0.44807755969661994,0.004549298172333294
4e-07,5e-07,4,7,0.0,0.4476393573371581,-0.0150647437805832
8e-07,3e-08,8,5,0.6,0.447596981932396,-0.008882035462345117
8e-07,4e-08,8,5,0.6,0.447596981932396,-0.008882035462345117
4e-07,9e-08,8,8,0.0,0.4474850632609531,0.005220891606337985
8e-07,9e-08,8,0,0.9,0.44747666302868333,-0.05247854451899725
1.6e-06,2e-07,1,8,0.3,0.4474541454741533,0.0004476836682391072
1.6e-06,6e-08,2,4,0.3,0.4472998859968045,0.015011369309635647
3e-06,3e-08,2,2,0.9,0.44700669972284474,0.03701192250372426
3e-06,4e-08,2,2,0.9,0.44700669972284474,0.03701192250372426
2e-07,3e-08,8,7,0.0,0.4469148655621229,0.03563061967432862
2e-07,4e-08,8,7,0.0,0.4469148655621229,0.03563061967432862
2e-07,5e-07,8,7,0.0,0.44686003481175396,-0.025257302755454458
1.6e-06,3e-08,4,2,0.9,0.44670743414047526,-0.035253759035915044
1.6e-06,4e-08,4,2,0.9,0.44670743414047526,-0.035253759035915044
4e-07,5e-07,8,7,0.0,0.44621028458202866,-0.015698828639723827
1.6e-06,2e-07,1,7,0.3,0.44620303218237883,-0.01222819266137698
1.6e-06,9e-08,4,6,0.0,0.44476361160757716,0.020188755015539628
4e-07,1e-06,8,8,0.0,0.4445252424547245,-0.01850833652512296
3e-06,6e-08,2,0,0.9,0.4440439088931796,-0.05782594156615517
3e-06,4e-08,2,5,0.6,0.4438992564198993,0.39383933949100935
3e-06,3e-08,2,5,0.6,0.4438992564198993,0.39383933949100935
2.65e-06,1e-06,4,0,0.6,0.4438609137659961,0.005417386063869031
3e-06,9e-08,4,0,0.6,0.4433437677659426,-0.02257106714958021
1.6e-06,3e-08,1,6,0.3,0.44329830827353545,-0.16835312004720948
1.6e-06,4e-08,1,6,0.3,0.44329830827353545,-0.16835312004720948
1e-07,4e-08,2,8,0.0,0.44316062728563316,-0.01674670105532139
1e-07,3e-08,2,8,0.0,0.44316062728563316,-0.01674670105532139
1.6e-06,4e-08,4,9,0.0,0.44280989179564656,-0.002470497786963899
1.6e-06,3e-08,4,9,0.0,0.44280989179564656,-0.002470497786963899
1.6e-06,9e-08,1,4,0.3,0.4426833552311261,-0.07302225117966615
2e-07,4e-08,8,6,0.0,0.4426167917220529,0.12517874028354264
2e-07,3e-08,8,6,0.0,0.4426167917220529,0.12517874028354264
1e-07,6e-08,4,9,0.0,0.4425566499501451,-0.0053599961374732885
1.6e-06,6e-08,2,6,0.3,0.4422645847997016,0.06344749859559029
1e-07,5e-07,4,9,0.0,0.4420189784322284,-0.032781026362851406
1e-07,5e-07,8,1,0.6,0.4418269902075089,-0.009092766011117887
1e-07,9e-08,8,9,0.0,0.44138469573110867,-0.0058165065111738246
2e-07,9e-08,4,6,0.0,0.441060717830711,-0.0018561964610638304
2.65e-06,1e-06,2,0,0.6,0.4409512620296292,0.0045236907785919656
3e-06,9e-08,2,7,0.0,0.4406431860130201,0.02087106838717223
3e-06,6e-08,8,5,0.3,0.4404052873447105,0.08243966663224989
8e-07,5e-07,8,8,0.0,0.44036115652056707,-0.012601928971697651
1.6e-06,5e-07,8,8,0.0,0.44027818194031065,-0.004656038879454316
8e-07,6e-08,8,0,0.6,0.44016578086011604,-0.02841276989299754
2.5e-06,3e-07,8,3,0.6,0.4398222407285391,-0.059562973119539564
4e-07,9e-08,8,6,0.0,0.43970327572473805,0.013099407218201575
8e-07,5e-07,8,0,0.6,0.4396188700924277,0.005569105495808482
2e-07,6e-08,8,7,0.0,0.43950692299832694,0.006780842602370329
4e-07,5e-07,1,6,0.0,0.43920323704479164,-0.009139328058693774
8e-07,1e-06,8,7,0.0,0.43896122343337163,-0.017212060231270532
2e-07,2e-07,1,6,0.0,0.4387755171679452,-0.014281378812077805
1.6e-06,5e-07,4,4,0.3,0.4385267779955323,-0.5678792261180419
2e-07,9e-08,2,7,0.0,0.4384658949666808,-0.011318371798716198
1e-07,6e-08,4,6,0.0,0.4384246460522343,-0.007415620523453459
1e-07,5e-07,8,7,0.0,0.43842131449850985,-0.024640690822867573
1e-07,6e-08,8,9,0.0,0.43824656540384677,0.005701102165651228
4e-07,6e-08,8,7,0.0,0.4378651851344313,0.014566656013744073
1.6e-06,6e-08,8,5,0.6,0.43782721013568365,0.0019789544375540258
8e-07,4e-08,4,7,0.0,0.43766663655671645,-0.03572413948515191
8e-07,3e-08,4,7,0.0,0.43766663655671645,-0.03572413948515191
1e-07,1e-06,2,9,0.0,0.4374754882789011,-0.001244637491854661
4e-07,5e-07,2,7,0.0,0.4372713167179718,-0.013772043954209612
3e-06,9e-08,1,2,0.3,0.4370191179975844,-0.030778623705344788
1.6e-06,4e-08,2,0,0.6,0.4367609034632268,0.2347845459288539
1.6e-06,3e-08,2,0,0.6,0.4367609034632268,0.2347845459288539
1.6e-06,6e-08,1,1,0.3,0.4359059244849477,0.0035614704759736604
8e-07,1e-06,8,8,0.0,0.43576827306017274,-0.017509299474165685
8e-07,4e-08,4,0,0.9,0.43566903004934854,-0.09818083208382161
8e-07,3e-08,4,0,0.9,0.43566903004934854,-0.09818083208382161
8e-07,5e-07,2,0,0.6,0.4354583613734705,-0.0008257812659699243
3e-06,9e-08,8,2,0.6,0.4352270887162099,-0.014566935687001792
2e-07,4e-08,2,9,0.3,0.43495731995226833,-0.10047789651786593
2e-07,3e-08,2,9,0.3,0.43495731995226833,-0.10047789651786593
1.6e-06,9e-08,1,6,0.3,0.4347586805060293,0.034627979013865606
3e-06,4e-08,1,5,0.9,0.43468738543234176,0.03706809145129286
3e-06,3e-08,1,5,0.9,0.43468738543234176,0.03706809145129286
4e-07,9e-08,4,7,0.0,0.4343246746234494,0.007090352857772708
4e-07,5e-07,8,8,0.0,0.43429910865701915,-0.015565690036890345
4e-07,5e-07,1,9,0.0,0.4342660705221326,-0.012652810699441575
1e-07,5e-07,8,6,0.0,0.4341205877136103,-0.026696678110801897
8e-07,6e-08,2,7,0.3,0.43376651059312177,0.01089603522271887
3e-06,9e-08,4,5,0.6,0.4335446920370315,-0.0030812239440599076
4e-07,3e-08,8,4,0.3,0.4328507455554053,0.015304235711031122
4e-07,4e-08,8,4,0.3,0.4328507455554053,0.015304235711031122
2e-07,4e-08,4,5,0.3,0.4327681745154456,-0.009682068503328756
2e-07,3e-08,4,5,0.3,0.4327681745154456,-0.009682068503328756
8e-07,4e-08,8,1,0.9,0.4327608400053459,-0.03153268810087667
8e-07,3e-08,8,1,0.9,0.4327608400053459,-0.03153268810087667
4e-07,5e-07,4,8,0.0,0.43270527019732513,-0.017167310605246122
4e-07,1e-06,4,9,0.0,0.4324617052935489,-0.020544778077849823
1e-07,9e-08,8,2,0.3,0.4324344004924018,0.009853183772740803
2e-07,6e-08,2,1,0.3,0.4321123274735819,0.12512477301826275
4e-07,1e-06,8,6,0.0,0.43180636585576915,-0.01371734760133414
2e-07,6e-08,4,6,0.0,0.4314832557539782,0.005806260368815819
1.6e-06,3e-08,2,9,0.3,0.431451527238141,0.08220150382781416
1.6e-06,4e-08,2,9,0.3,0.431451527238141,0.08220150382781416
4e-07,5e-07,2,6,0.0,0.43117642639102893,-0.013732057477323978
8e-07,9e-08,4,7,0.0,0.4310326427462547,0.013107210872814634
2e-07,9e-08,8,1,0.3,0.4309159599691375,0.08793151308583613
1e-07,6e-08,2,0,0.3,0.4307669299142476,0.0055128934728866374
8e-07,5e-07,8,7,0.0,0.4305532906163016,-0.012096926482628279
8e-07,6e-08,1,2,0.6,0.4303627603963512,-0.00395530527480481
1.6e-06,3e-08,2,0,0.9,0.4302117311174838,-0.09062914723436705
1.6e-06,4e-08,2,0,0.9,0.4302117311174838,-0.09062914723436705
3e-06,4e-08,1,9,0.3,0.43012892961274324,0.07420144525550283
3e-06,3e-08,1,9,0.3,0.43012892961274324,0.07420144525550283
4e-07,5e-07,4,9,0.0,0.4300662197781806,-0.012081737690049277
2.65e-06,1e-06,8,8,0.0,0.4300100176698688,-0.004889346553635154
4e-07,1e-06,1,8,0.0,0.429777758741175,0.1190406529143887
4e-07,4e-08,8,0,0.9,0.4297217039972149,-0.012705368193986655
4e-07,3e-08,8,0,0.9,0.4297217039972149,-0.012705368193986655
8e-07,1e-06,8,6,0.0,0.4296711253002713,-0.01337114118468341
1.6e-06,5e-07,8,7,0.0,0.4295334813052409,-0.005140746572519284
4e-07,9e-08,4,0,0.3,0.4293570067397027,0.008026824166545599
1e-07,9e-08,2,2,0.6,0.4291082045646314,-0.04269135842098473
8e-07,3e-08,4,0,0.6,0.4289011897132024,-0.05144532926030354
8e-07,4e-08,4,0,0.6,0.4289011897132024,-0.05144532926030354
4e-07,9e-08,8,1,0.3,0.4288879999216227,0.10223104888848789
4e-07,5e-07,2,9,0.0,0.42866370399474807,-0.014538559389292383
2e-07,5e-07,4,9,0.0,0.42865002464974156,-0.019844829913229445
1e-07,6e-08,4,2,0.3,0.4283538901424954,0.04545285142563216
4e-07,1e-06,2,8,0.0,0.42823323062965246,-0.014669997778114618
8e-07,6e-08,1,5,0.6,0.42796984963744916,-0.021719519893531103
4e-07,5e-07,8,6,0.0,0.4275911365003534,-0.014367017194515497
1e-07,6e-08,4,8,0.0,0.4275822702306554,-0.0044121134114796234
1e-07,9e-08,8,6,0.0,0.42687727850939616,-0.003359842944728242
3e-06,4e-08,1,7,0.0,0.42679501212778287,0.03789694095231472
3e-06,3e-08,1,7,0.0,0.42679501212778287,0.03789694095231472
1.6e-06,1e-06,8,8,0.0,0.42648478223869535,-0.010657000763718893
4e-07,1e-06,2,9,0.0,0.4259446037214668,-0.017352318839494063
2e-07,4e-08,8,5,0.9,0.425878391252808,-0.060572559180134766
2e-07,3e-08,8,5,0.9,0.425878391252808,-0.060572559180134766
8e-07,5e-07,1,0,0.6,0.4257013727256583,-0.010724428898957597
1e-07,9e-08,1,1,0.6,0.42549780985264274,-0.03730868976549487
1.6e-06,9e-08,4,9,0.0,0.4252896099056029,0.01576487826171058
1e-07,4e-08,1,9,0.0,0.42509898501193594,-0.0027454255130987537
1e-07,3e-08,1,9,0.0,0.42509898501193594,-0.0027454255130987537
8e-07,5e-07,4,7,0.0,0.4249332449420091,-0.015742371528575605
4e-07,1e-06,4,6,0.0,0.4245515891172076,-0.01218875329377267
8e-07,9e-08,4,6,0.0,0.4245222121929359,0.013276656548689814
3e-06,2e-07,1,5,0.6,0.424165349009884,-0.002824829257576711
8e-07,3e-08,8,1,0.3,0.4240820303056694,0.01823470131714755
8e-07,4e-08,8,1,0.3,0.4240820303056694,0.01823470131714755
3e-06,6e-08,2,6,0.0,0.42362808180353106,0.027084522084830254
8e-07,1e-06,8,9,0.0,0.42315577405147825,-0.01762816593507399
8e-07,5e-07,4,0,0.6,0.4231183270066544,0.004101572166526873
4e-07,5e-07,4,6,0.0,0.4231165098166506,-0.013721309438686102
3e-06,2e-07,1,0,0.6,0.42285471620807424,-0.004248459270188645
1.6e-06,6e-08,1,9,0.3,0.42263068439782653,0.040270510501240864
4e-07,5e-07,8,9,0.0,0.422607481821163,-0.013592626706031896
1.6e-06,1e-06,8,0,0.6,0.42241324916698114,0.005943413364185246
4e-07,1e-06,2,7,0.0,0.42238901332422996,-0.012171668703311544
1e-07,6e-08,2,1,0.6,0.4222871504302259,-0.020852850979801052
4e-07,4e-08,4,7,0.0,0.4220124502513287,0.03510372346604318
4e-07,3e-08,4,7,0.0,0.4220124502513287,0.03510372346604318
4e-07,1e-06,8,9,0.0,0.42199670707140813,-0.020532136406981927
1e-07,4e-08,1,0,0.3,0.4219222178914316,-0.017707216782420043
1e-07,3e-08,1,0,0.3,0.4219222178914316,-0.017707216782420043
2e-07,3e-08,4,4,0.3,0.4215590547422474,-0.005303165809234067
2e-07,4e-08,4,4,0.3,0.4215590547422474,-0.005303165809234067
2.65e-06,1e-06,1,0,0.6,0.42148202234447085,0.0027054784277617816
4e-07,1e-06,1,7,0.0,0.4210335296581536,-0.0027338389786695227
1e-07,6e-08,1,0,0.3,0.42101538924760284,0.10619723439061135
1.6e-06,2e-07,1,4,0.3,0.4209994253951427,-0.5460450537594285
4e-07,6e-08,8,6,0.0,0.42099025319669464,0.015536049892937331
2e-07,4e-08,8,8,0.0,0.42087616844135384,-0.12569380647040646
2e-07,3e-08,8,8,0.0,0.42087616844135384,-0.12569380647040646
1e-07,6e-08,4,5,0.3,0.42083017700061953,0.031436174200365596
4e-07,6e-08,8,4,0.3,0.4205165590626116,0.02432405246572278
4e-07,1e-06,2,6,0.0,0.42026446444240956,-0.006211382011712896
4e-07,1e-06,8,0,0.6,0.41926939210557485,0.006143530039378106
8e-07,5e-07,8,9,0.0,0.4190919361444358,-0.012975093243537628
8e-07,5e-07,8,6,0.0,0.4189145207339916,-0.01224136338140902
3e-06,3e-08,4,2,0.6,0.4185741981633807,0.4079895398856917
3e-06,4e-08,4,2,0.6,0.4185741981633807,0.4079895398856917
1e-07,9e-08,2,5,0.6,0.4185583897764603,-0.02147352406330183
2e-07,5e-07,8,1,0.6,0.4183546137994326,-0.00690026481220439
8e-07,1e-06,4,7,0.0,0.41817445396155006,-0.018223348486145374
1e-07,4e-08,4,5,0.3,0.41805302911161357,0.043894981180381265
1e-07,3e-08,4,5,0.3,0.41805302911161357,0.043894981180381265
1.6e-06,5e-07,8,6,0.0,0.41784055128412645,-0.003727138084245074
1e-07,1e-06,4,0,0.6,0.41760322516477666,-0.025860636388753744
4e-07,1e-06,4,0,0.6,0.4174867670061272,-0.0013387154177804672
3e-06,5e-07,8,0,0.9,0.417424680440645,-0.038334926850233236
2.65e-06,1e-06,8,0,0.6,0.41741780617036806,0.004458657928570878
4e-07,3e-08,8,9,0.0,0.4171400897621854,0.04254423022828702
4e-07,4e-08,8,9,0.0,0.4171400897621854,0.04254423022828702
1.6e-06,6e-08,4,9,0.0,0.417118920790552,0.012184029427279253
3e-06,3e-08,1,0,0.9,0.4168792472332149,0.01292507042253277
3e-06,4e-08,1,0,0.9,0.4168792472332149,0.01292507042253277
8e-07,3e-08,4,8,0.0,0.4168402541794302,0.09586110140409221
8e-07,4e-08,4,8,0.0,0.4168402541794302,0.09586110140409221
1e-07,3e-08,8,6,0.0,0.4167640701600418,0.1781150940835299
1e-07,4e-08,8,6,0.0,0.4167640701600418,0.1781150940835299
1e-07,5e-07,8,9,0.0,0.41664550293435604,-0.03425444809511624
3e-06,9e-08,2,6,0.0,0.4165269812188879,0.018050559650589326
1e-07,5e-07,8,0,0.6,0.4165237213865671,-0.008862924670549666
3e-06,9e-08,2,8,0.0,0.4164849017672406,0.014620290509922307
1.6e-06,9e-08,8,5,0.6,0.4163527262655317,-0.006936721556835446
1e-07,4e-08,8,4,0.3,0.4159424209524098,0.01585370357235394
1e-07,3e-08,8,4,0.3,0.4159424209524098,0.01585370357235394
2e-07,6e-08,1,7,0.0,0.4156593049753342,0.0062948774698909915
2e-07,5e-07,8,9,0.0,0.41529651001976,-0.024576078194289086
8e-07,5e-07,1,8,0.0,0.41515107825372743,-0.015069503319901756
2e-07,4e-08,1,4,0.3,0.41503741305245684,-0.23162395778982292
2e-07,3e-08,1,4,0.3,0.41503741305245684,-0.23162395778982292
8e-07,9e-08,1,5,0.6,0.41498761371118587,-0.014688292202681724
2e-06,5e-07,8,3,0.9,0.4148314311467642,-0.08160179007363572
4e-07,9e-08,4,8,0.0,0.4147939837273027,-0.0023225929024497383
1.6e-06,5e-07,8,9,0.0,0.41479304110161364,-0.006139046970400686
1.6e-06,9e-08,8,2,0.3,0.41466150288640435,0.08936323949015162
1.6e-06,3e-08,4,1,0.9,0.4144286727000117,-0.07512525265853526
1.6e-06,4e-08,4,1,0.9,0.4144286727000117,-0.07512525265853526
2e-06,3e-07,4,3,0.3,0.41395025982698075,-0.010828102553315455
8e-07,9e-08,4,1,0.3,0.4139328494843107,0.01590181678628677
1.6e-06,4e-08,4,5,0.6,0.4135822421970275,0.32683996061761245
1.6e-06,3e-08,4,5,0.6,0.4135822421970275,0.32683996061761245
8e-07,5e-07,4,8,0.0,0.41347326385432365,-0.014448852620322916
2e-07,6e-08,8,8,0.0,0.41308857547300254,0.003583703125214832
3e-06,6e-08,8,2,0.3,0.413000333933163,0.07653576944384288
2e-07,9e-08,8,8,0.0,0.41278973953890796,-0.0024020871412420153
2e-07,4e-08,2,8,0.0,0.4126347224795201,0.13769116178818583
2e-07,3e-08,2,8,0.0,0.4126347224795201,0.13769116178818583
8e-07,4e-08,4,6,0.0,0.4125813420943703,0.017822740043122898
8e-07,3e-08,4,6,0.0,0.4125813420943703,0.017822740043122898
4e-07,1e-06,1,9,0.0,0.4123886629548964,0.12312397066167602
1.6e-06,6e-08,8,0,0.3,0.4122155147793305,0.024330092150063765
2.5e-06,3e-07,2,3,0.3,0.41218824867744513,-0.011574760210932344
1.6e-06,1e-06,8,7,0.0,0.4121595040444636,-0.00927143737281666
3e-06,5e-07,4,8,0.0,0.4120676264003695,-0.004984784899755068
3e-06,9e-08,1,9,0.3,0.41196738383500053,0.029050171640009115
2e-07,4e-08,8,0,0.9,0.41170466146954315,-0.07049679944834447
2e-07,3e-08,8,0,0.9,0.41170466146954315,-0.07049679944834447
2.65e-06,1e-06,8,7,0.0,0.4115612504813064,-0.002373019833051493
8e-07,6e-08,8,4,0.9,0.4115510448259346,-0.0676424972480566
7.5e-07,3e-07,4,3,0.3,0.41152188828817043,0.013187338478584665
1e-07,3e-08,4,8,0.0,0.4113151541763719,0.004535630175447336
1e-07,4e-08,4,8,0.0,0.4113151541763719,0.004535630175447336
8e-07,5e-07,1,7,0.0,0.41055021373391976,-0.01570412554918177
8e-07,5e-07,2,6,0.0,0.4105395125107604,-0.015028638633440061
2e-06,3e-07,2,3,0.3,0.41048770008957075,-0.01032866812233052
2e-07,6e-08,2,2,0.3,0.4101677871966922,-0.009147336506557857
1.6e-06,9e-08,4,0,0.9,0.4099733076642346,-0.049729012974214726
2e-07,3e-08,4,6,0.0,0.4099419429616929,0.1953528342177714
2e-07,4e-08,4,6,0.0,0.4099419429616929,0.1953528342177714
1.6e-06,6e-08,4,4,0.9,0.40993725767420947,-0.07003728643781737
4e-07,1e-06,1,0,0.6,0.40964867263327803,-0.03626429014157839
4e-07,6e-08,8,9,0.0,0.40936856752473155,0.00966001133794081
8e-07,9e-08,8,0,0.6,0.4089707200069424,-0.01739796870031743
3e-06,6e-08,2,9,0.0,0.4088212312119607,0.01024022765822441
2e-07,1e-06,2,0,0.6,0.4085804836707293,-0.03195994918627881
8e-07,5e-07,2,7,0.0,0.40837614929658894,-0.01531484907766989
1.6e-06,5e-07,4,8,0.0,0.4082179378456686,-0.009447117496512059
4e-07,6e-08,4,8,0.0,0.40814529654302445,0.009018477888386944
4e-07,1e-06,4,8,0.0,0.4080385391198937,-0.016014975812760346
1.6e-06,2e-07,1,9,0.3,0.40801715603114175,0.009334279555678116
8e-07,1e-06,4,6,0.0,0.40799044282589225,-0.01364244915108448
1.6e-06,1e-06,8,6,0.0,0.4078513006264871,-0.00646419252748287
1e-07,1e-06,1,2,0.6,0.4078154420241934,-0.23915510123335432
3e-06,3e-08,2,9,0.0,0.4077890973933772,0.054700085129653575
3e-06,4e-08,2,9,0.0,0.4077890973933772,0.054700085129653575
1.6e-06,1e-06,8,9,0.0,0.40763203436616446,-0.008199938347828839
3e-06,9e-08,4,1,0.9,0.4065661964075509,-0.06796658348882706
2e-07,9e-08,2,6,0.0,0.40636370790357557,0.0017001166291906733
2.65e-06,1e-06,8,6,0.0,0.4062180544209803,-0.0009352822918650139
8e-07,5e-07,4,9,0.0,0.4061806691236113,-0.01545893862933767
2.65e-06,1e-06,8,9,0.0,0.40616120621778273,-0.0031772627346363658
1.6e-06,4e-08,2,8,0.0,0.4060364706292051,0.09137078709769875
1.6e-06,3e-08,2,8,0.0,0.4060364706292051,0.09137078709769875
1e-07,4e-08,8,7,0.0,0.4057307481765881,0.17176894742360949
1e-07,3e-08,8,7,0.0,0.4057307481765881,0.17176894742360949
1e-07,3e-08,2,4,0.3,0.40570217608818926,-0.18797371787628137
1e-07,4e-08,2,4,0.3,0.40570217608818926,-0.18797371787628137
1e-06,3e-07,8,3,0.9,0.40570008201846247,-0.06668643148744197
3e-06,6e-08,4,5,0.3,0.40549380951318587,0.05970883430899532
2.5e-06,3e-07,4,3,0.3,0.4052118082949005,-0.0005023675097570734
4e-07,9e-08,4,6,0.0,0.4050076701949882,0.005684442083639829
2e-07,1e-06,4,0,0.6,0.4048258695514275,-0.014101919130443799
1e-07,9e-08,8,0,0.3,0.40475566317514344,-0.01686705425399998
3e-06,3e-08,1,0,0.6,0.40434687986571305,0.1781149955552942
3e-06,4e-08,1,0,0.6,0.40434687986571305,0.1781149955552942
2e-07,6e-08,4,9,0.0,0.40428977932678106,-0.008766964966933188
4e-07,4e-08,4,6,0.0,0.4041102019852024,0.032560548455534466
4e-07,3e-08,4,6,0.0,0.4041102019852024,0.032560548455534466
1e-07,3e-08,4,4,0.3,0.4039636362192513,0.0005554001902274841
1e-07,4e-08,4,4,0.3,0.4039636362192513,0.0005554001902274841
3e-06,5e-07,8,2,0.9,0.4037705651383533,-0.034790548863932264
7.5e-07,3e-07,8,3,0.3,0.40367237372542303,0.022593368258239266
1e-07,6e-08,2,9,0.0,0.40340606271695345,-0.022351149513237134
8e-07,6e-08,4,7,0.0,0.4032074203702625,0.013087666343377324
1e-07,6e-08,1,6,0.0,0.403113676672577,0.008019515182778436
2e-07,6e-08,2,7,0.0,0.40302884083726565,0.005064232727813978
1.5e-06,3e-07,4,3,0.3,0.40274055065822506,0.00031843052464131105
2e-07,6e-08,2,8,0.0,0.4026400403451385,0.001541823060193237
2e-07,6e-08,8,6,0.0,0.4024124556556199,0.008100091642958107
3e-06,5e-07,2,8,0.0,0.4023901350579875,-0.01020315946946293
1.6e-06,3e-08,2,7,0.0,0.40206540759224146,0.19181330942057256
1.6e-06,4e-08,2,7,0.0,0.40206540759224146,0.19181330942057256
1.6e-06,3e-08,8,2,0.6,0.4018794555854278,0.3402306478436836
1.6e-06,4e-08,8,2,0.6,0.4018794555854278,0.3402306478436836
8e-07,1e-06,4,9,0.0,0.4015928257804253,-0.01874376618730167
3e-06,6e-08,4,4,0.3,0.40114278867811165,0.024880892992853232
2e-07,4e-08,1,7,0.0,0.4007434950767393,0.039339516850939005
2e-07,3e-08,1,7,0.0,0.4007434950767393,0.039339516850939005
8e-07,5e-07,4,6,0.0,0.4003929083156848,-0.013821954209621956
2e-07,3e-08,4,7,0.0,0.40006983015717223,0.15446769185725465
2e-07,4e-08,4,7,0.0,0.40006983015717223,0.15446769185725465
7.5e-07,3e-07,2,3,0.3,0.39981936989024774,-0.007657711197092187
3e-06,4e-08,8,1,0.6,0.3996455480065696,0.3645595744680844
3e-06,3e-08,8,1,0.6,0.3996455480065696,0.3645595744680844
2e-07,9e-08,2,2,0.6,0.3996282739293566,-0.014172155285324478
2e-07,3e-08,4,8,0.0,0.39942004118997587,0.027715880544253002
2e-07,4e-08,4,8,0.0,0.39942004118997587,0.027715880544253002
3e-06,3e-08,1,8,0.0,0.398922875222515,0.01752392648031964
3e-06,4e-08,1,8,0.0,0.398922875222515,0.01752392648031964
1.6e-06,6e-08,8,4,0.6,0.39865997152713384,-0.04498831819520652
4e-07,6e-08,4,1,0.6,0.39839320060767064,-0.02278168281591153
8e-07,5e-07,8,4,0.3,0.3982990719207176,-0.5641690069687587
8e-07,1e-06,2,7,0.0,0.39784069215936235,-0.01488364306863954
4e-07,1e-06,1,6,0.0,0.39742997817888953,0.005918411457419448
4e-07,9e-08,8,9,0.0,0.39739396752696765,-0.0007810053066248379
3e-06,5e-07,1,8,0.0,0.3971691606577846,-0.013674289647355065
4e-07,4e-08,8,2,0.9,0.39705223911012844,-0.036985796879677235
4e-07,3e-08,8,2,0.9,0.39705223911012844,-0.036985796879677235
2e-07,1e-06,8,0,0.6,0.3969918944944374,-0.003893183066247044
8e-07,5e-07,1,6,0.0,0.39696771045902896,-0.012630090576240427
4e-07,3e-08,8,0,0.6,0.3968349703468005,-0.27241336184523124
4e-07,4e-08,8,0,0.6,0.3968349703468005,-0.27241336184523124
2e-07,1e-06,4,1,0.6,0.3963681027347169,-0.02581170881439651
2e-07,4e-08,8,4,0.9,0.3962948826171617,0.03236435331230292
2e-07,3e-08,8,4,0.9,0.3962948826171617,0.03236435331230292
8e-07,5e-07,1,9,0.0,0.3962379021087621,-0.014447448569205212
8e-07,9e-08,4,8,0.0,0.39622186733045395,0.004930671077799653
1.6e-06,4e-08,1,9,0.3,0.39572882219182226,0.1846473002364663
1.6e-06,3e-08,1,9,0.3,0.39572882219182226,0.1846473002364663
3e-06,5e-07,4,7,0.0,0.39556738724236434,-0.0038426568605388622
8e-07,5e-07,2,8,0.0,0.3953659770908704,-0.01509195026749588
8e-07,1e-06,4,1,0.6,0.39506351575868454,-0.0005839601920716725
2e-07,6e-08,2,6,0.0,0.39490658385687577,0.00390720549434076
3e-06,5e-07,8,4,0.9,0.39485799986675485,-0.048456564085901405
2e-07,1e-06,1,0,0.6,0.3948555605175365,-0.05650201353821256
1e-07,3e-08,2,6,0.0,0.39476019345124314,0.22166636512217858
1e-07,4e-08,2,6,0.0,0.39476019345124314,0.22166636512217858
2e-07,6e-08,1,6,0.0,0.3945063573228945,0.004570283958656329
3e-06,5e-07,8,1,0.9,0.3943628420340593,-0.033236767629561736
1.6e-06,9e-08,1,9,0.3,0.39393829876018616,0.02894461282771632
1.6e-06,5e-07,2,8,0.0,0.3936647136888601,-0.012759708738946607
2e-07,1e-06,8,1,0.6,0.3936305903424018,-0.01104210091510402
2e-07,6e-08,8,9,0.0,0.393584289647651,-0.006293482806653539
